LIBNAME,MEMNAME,MEMLABEL,TYPEMEM,NAME,TYPE,LENGTH,VARNUM,LABEL,FORMAT,FORMATL,FORMATD,INFORMAT,INFORML,INFORMD,JUST,NPOS,NOBS,ENGINE,CRDATE,MODATE,DELOBS,IDXUSAGE,MEMTYPE,IDXCOUNT,PROTECT,FLAGS,COMPRESS,REUSE,SORTED,SORTEDBY,CHARSET,COLLATE,NODUPKEY,NODUPREC,ENCRYPT,POINTOBS,GENMAX,GENNUM,GENNEXT,TRANSCOD
STD_SABR,STD_RX_2009,,,PATID,2,20,1,Unique Patient Identification Number,,0,0,,0,0,0,20,54726319,SPDE,24FEB17:11:49:53,15MAY17:11:05:06,0,SIMPLE,DATA,2,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_RX_2009,,,PRESCRBER_ID,2,20,10,Prescriber ID,,0,0,,0,0,0,151,54726319,SPDE,24FEB17:11:49:53,15MAY17:11:05:06,0,NONE,DATA,2,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_RX_2009,,,PRESCRBER_ID_TYPE,2,4,11,Prescriber ID Type,,0,0,,0,0,0,171,54726319,SPDE,24FEB17:11:49:53,15MAY17:11:05:06,0,NONE,DATA,2,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_RX_2009,,,Phamacy_ID,2,15,12,,,0,0,,0,0,0,175,54726319,SPDE,24FEB17:11:49:53,15MAY17:11:05:06,0,NONE,DATA,2,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_RX_2009,,,SOURCE,2,5,3,Data Source,,0,0,,0,0,0,55,54726319,SPDE,24FEB17:11:49:53,15MAY17:11:05:06,0,NONE,DATA,2,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_RX_2009,,,STRENGTH,2,30,9,,,0,0,,0,0,0,121,54726319,SPDE,24FEB17:11:49:53,15MAY17:11:05:06,0,NONE,DATA,2,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_RX_2010,,,DISPENSE_AMT,1,8,7,"Number of Units (pills, tablets, vials) Dispensed",,0,0,,0,0,0,8,62361393,SPDE,24FEB17:11:53:36,15MAY17:11:05:07,0,NONE,DATA,2,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_RX_2010,,,DISPENSE_DATE,1,4,4,Dispensing Date,MMDDYY,10,0,,0,0,0,16,62361393,SPDE,24FEB17:11:53:36,15MAY17:11:05:07,0,NONE,DATA,2,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_RX_2010,,,DISPENSE_SUP,1,8,6,Days Supply,,0,0,,0,0,0,0,62361393,SPDE,24FEB17:11:53:36,15MAY17:11:05:07,0,NONE,DATA,2,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_RX_2010,,,ENCOUNTERID,2,15,2,,,0,0,,0,0,0,40,62361393,SPDE,24FEB17:11:53:36,15MAY17:11:05:07,0,SIMPLE,DATA,2,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_RX_2010,,,GNN,2,50,8,Generic Name,$,30,0,,0,0,0,71,62361393,SPDE,24FEB17:11:53:36,15MAY17:11:05:07,0,NONE,DATA,2,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_RX_2010,,,NDC,2,11,5,National Drug Code,,0,0,,0,0,0,60,62361393,SPDE,24FEB17:11:53:36,15MAY17:11:05:07,0,NONE,DATA,2,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_RX_2010,,,PATID,2,20,1,Unique Patient Identification Number,,0,0,,0,0,0,20,62361393,SPDE,24FEB17:11:53:36,15MAY17:11:05:07,0,SIMPLE,DATA,2,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_RX_2010,,,PRESCRBER_ID,2,20,10,Prescriber ID,,0,0,,0,0,0,151,62361393,SPDE,24FEB17:11:53:36,15MAY17:11:05:07,0,NONE,DATA,2,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_RX_2010,,,PRESCRBER_ID_TYPE,2,4,11,Prescriber ID Type,,0,0,,0,0,0,171,62361393,SPDE,24FEB17:11:53:36,15MAY17:11:05:07,0,NONE,DATA,2,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_RX_2010,,,Phamacy_ID,2,15,12,,,0,0,,0,0,0,175,62361393,SPDE,24FEB17:11:53:36,15MAY17:11:05:07,0,NONE,DATA,2,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_RX_2010,,,SOURCE,2,5,3,Data Source,,0,0,,0,0,0,55,62361393,SPDE,24FEB17:11:53:36,15MAY17:11:05:07,0,NONE,DATA,2,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_RX_2010,,,STRENGTH,2,30,9,,,0,0,,0,0,0,121,62361393,SPDE,24FEB17:11:53:36,15MAY17:11:05:07,0,NONE,DATA,2,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_RX_2011,,,DISPENSE_AMT,1,8,7,"Number of Units (pills, tablets, vials) Dispensed",,0,0,,0,0,0,8,70577350,SPDE,24FEB17:11:57:40,15MAY17:11:05:08,0,NONE,DATA,2,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_RX_2011,,,DISPENSE_DATE,1,4,4,Dispensing Date,MMDDYY,10,0,,0,0,0,16,70577350,SPDE,24FEB17:11:57:40,15MAY17:11:05:08,0,NONE,DATA,2,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_RX_2011,,,DISPENSE_SUP,1,8,6,Days Supply,,0,0,,0,0,0,0,70577350,SPDE,24FEB17:11:57:40,15MAY17:11:05:08,0,NONE,DATA,2,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_RX_2011,,,ENCOUNTERID,2,15,2,,,0,0,,0,0,0,40,70577350,SPDE,24FEB17:11:57:40,15MAY17:11:05:08,0,SIMPLE,DATA,2,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_RX_2011,,,GNN,2,50,8,Generic Name,,0,0,,0,0,0,71,70577350,SPDE,24FEB17:11:57:40,15MAY17:11:05:08,0,NONE,DATA,2,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_RX_2011,,,NDC,2,11,5,National Drug Code,,0,0,,0,0,0,60,70577350,SPDE,24FEB17:11:57:40,15MAY17:11:05:08,0,NONE,DATA,2,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_RX_2011,,,PATID,2,20,1,Unique Patient Identification Number,,0,0,,0,0,0,20,70577350,SPDE,24FEB17:11:57:40,15MAY17:11:05:08,0,SIMPLE,DATA,2,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_RX_2011,,,PRESCRBER_ID,2,20,10,Prescriber ID,,0,0,,0,0,0,151,70577350,SPDE,24FEB17:11:57:40,15MAY17:11:05:08,0,NONE,DATA,2,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_RX_2011,,,PRESCRBER_ID_TYPE,2,4,11,Prescriber ID Type,,0,0,,0,0,0,171,70577350,SPDE,24FEB17:11:57:40,15MAY17:11:05:08,0,NONE,DATA,2,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_RX_2011,,,Phamacy_ID,2,15,12,,,0,0,,0,0,0,175,70577350,SPDE,24FEB17:11:57:40,15MAY17:11:05:08,0,NONE,DATA,2,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_RX_2011,,,SOURCE,2,5,3,Data Source,,0,0,,0,0,0,55,70577350,SPDE,24FEB17:11:57:40,15MAY17:11:05:08,0,NONE,DATA,2,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_RX_2011,,,STRENGTH,2,30,9,,,0,0,,0,0,0,121,70577350,SPDE,24FEB17:11:57:40,15MAY17:11:05:08,0,NONE,DATA,2,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_RX_2012,,,DISPENSE_AMT,1,8,7,"Number of Units (pills, tablets, vials) Dispensed",,0,0,,0,0,0,8,88278950,SPDE,24FEB17:12:02:04,15MAY17:11:05:09,0,NONE,DATA,2,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_RX_2012,,,DISPENSE_DATE,1,4,4,Dispensing Date,MMDDYY,10,0,,0,0,0,16,88278950,SPDE,24FEB17:12:02:04,15MAY17:11:05:09,0,NONE,DATA,2,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_RX_2012,,,DISPENSE_SUP,1,8,6,Days Supply,,0,0,,0,0,0,0,88278950,SPDE,24FEB17:12:02:04,15MAY17:11:05:09,0,NONE,DATA,2,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_RX_2012,,,ENCOUNTERID,2,15,2,,,0,0,,0,0,0,40,88278950,SPDE,24FEB17:12:02:04,15MAY17:11:05:09,0,SIMPLE,DATA,2,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_RX_2012,,,GNN,2,50,8,Generic Name,$,30,0,,0,0,0,71,88278950,SPDE,24FEB17:12:02:04,15MAY17:11:05:09,0,NONE,DATA,2,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_RX_2012,,,NDC,2,11,5,National Drug Code,,0,0,,0,0,0,60,88278950,SPDE,24FEB17:12:02:04,15MAY17:11:05:09,0,NONE,DATA,2,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_RX_2012,,,PATID,2,20,1,Unique Patient Identification Number,,0,0,,0,0,0,20,88278950,SPDE,24FEB17:12:02:04,15MAY17:11:05:09,0,SIMPLE,DATA,2,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_RX_2012,,,PRESCRBER_ID,2,20,10,Prescriber ID,,0,0,,0,0,0,151,88278950,SPDE,24FEB17:12:02:04,15MAY17:11:05:09,0,NONE,DATA,2,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_RX_2012,,,PRESCRBER_ID_TYPE,2,4,11,Prescriber ID Type,,0,0,,0,0,0,171,88278950,SPDE,24FEB17:12:02:04,15MAY17:11:05:09,0,NONE,DATA,2,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_RX_2012,,,Phamacy_ID,2,15,12,,,0,0,,0,0,0,175,88278950,SPDE,24FEB17:12:02:04,15MAY17:11:05:09,0,NONE,DATA,2,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_RX_2012,,,SOURCE,2,5,3,Data Source,,0,0,,0,0,0,55,88278950,SPDE,24FEB17:12:02:04,15MAY17:11:05:09,0,NONE,DATA,2,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_RX_2012,,,STRENGTH,2,30,9,,,0,0,,0,0,0,121,88278950,SPDE,24FEB17:12:02:04,15MAY17:11:05:09,0,NONE,DATA,2,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_RX_2013,,,DISPENSE_AMT,1,8,7,"Number of Units (pills, tablets, vials) Dispensed",,0,0,,0,0,0,8,138804400,SPDE,24AUG16:14:37:44,15MAY17:11:05:10,0,NONE,DATA,2,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_RX_2013,,,DISPENSE_DATE,1,4,4,Dispensing Date,MMDDYY,10,0,,0,0,0,16,138804400,SPDE,24AUG16:14:37:44,15MAY17:11:05:10,0,NONE,DATA,2,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_RX_2013,,,DISPENSE_SUP,1,8,6,Days Supply,,0,0,,0,0,0,0,138804400,SPDE,24AUG16:14:37:44,15MAY17:11:05:10,0,NONE,DATA,2,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_RX_2013,,,ENCOUNTERID,2,15,2,,,0,0,,0,0,0,40,138804400,SPDE,24AUG16:14:37:44,15MAY17:11:05:10,0,SIMPLE,DATA,2,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_RX_2013,,,GNN,2,50,8,Generic Name,$,30,0,,0,0,0,71,138804400,SPDE,24AUG16:14:37:44,15MAY17:11:05:10,0,NONE,DATA,2,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_RX_2013,,,NDC,2,11,5,National Drug Code,,0,0,,0,0,0,60,138804400,SPDE,24AUG16:14:37:44,15MAY17:11:05:10,0,NONE,DATA,2,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_RX_2013,,,PATID,2,20,1,Unique Patient Identification Number,,0,0,,0,0,0,20,138804400,SPDE,24AUG16:14:37:44,15MAY17:11:05:10,0,SIMPLE,DATA,2,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_RX_2013,,,PRESCRBER_ID,2,20,10,Prescriber ID,,0,0,,0,0,0,151,138804400,SPDE,24AUG16:14:37:44,15MAY17:11:05:10,0,NONE,DATA,2,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_RX_2013,,,PRESCRBER_ID_TYPE,2,4,11,Prescriber ID Type,,0,0,,0,0,0,171,138804400,SPDE,24AUG16:14:37:44,15MAY17:11:05:10,0,NONE,DATA,2,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_RX_2013,,,Phamacy_ID,2,15,12,,,0,0,,0,0,0,175,138804400,SPDE,24AUG16:14:37:44,15MAY17:11:05:10,0,NONE,DATA,2,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_RX_2013,,,SOURCE,2,5,3,Data Source,,0,0,,0,0,0,55,138804400,SPDE,24AUG16:14:37:44,15MAY17:11:05:10,0,NONE,DATA,2,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_RX_2013,,,STRENGTH,2,30,9,,,0,0,,0,0,0,121,138804400,SPDE,24AUG16:14:37:44,15MAY17:11:05:10,0,NONE,DATA,2,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_RX_2014,,,DISPENSE_AMT,1,8,7,"Number of Units (pills, tablets, vials) Dispensed",,0,0,,0,0,0,8,169727579,SPDE,24AUG16:14:50:45,15MAY17:11:05:11,0,NONE,DATA,2,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_RX_2014,,,DISPENSE_DATE,1,4,4,Dispensing Date,MMDDYY,10,0,,0,0,0,16,169727579,SPDE,24AUG16:14:50:45,15MAY17:11:05:11,0,NONE,DATA,2,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_RX_2014,,,DISPENSE_SUP,1,8,6,Days Supply,,0,0,,0,0,0,0,169727579,SPDE,24AUG16:14:50:45,15MAY17:11:05:11,0,NONE,DATA,2,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_RX_2014,,,ENCOUNTERID,2,15,2,,,0,0,,0,0,0,40,169727579,SPDE,24AUG16:14:50:45,15MAY17:11:05:11,0,SIMPLE,DATA,2,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_RX_2014,,,GNN,2,50,8,Generic Name,$,30,0,,0,0,0,71,169727579,SPDE,24AUG16:14:50:45,15MAY17:11:05:11,0,NONE,DATA,2,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_RX_2014,,,NDC,2,11,5,National Drug Code,,0,0,,0,0,0,60,169727579,SPDE,24AUG16:14:50:45,15MAY17:11:05:11,0,NONE,DATA,2,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_RX_2014,,,PATID,2,20,1,Unique Patient Identification Number,,0,0,,0,0,0,20,169727579,SPDE,24AUG16:14:50:45,15MAY17:11:05:11,0,SIMPLE,DATA,2,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_RX_2014,,,PRESCRBER_ID,2,20,10,Prescriber ID,,0,0,,0,0,0,151,169727579,SPDE,24AUG16:14:50:45,15MAY17:11:05:11,0,NONE,DATA,2,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_RX_2014,,,PRESCRBER_ID_TYPE,2,4,11,Prescriber ID Type,,0,0,,0,0,0,171,169727579,SPDE,24AUG16:14:50:45,15MAY17:11:05:11,0,NONE,DATA,2,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_RX_2014,,,Phamacy_ID,2,15,12,,,0,0,,0,0,0,175,169727579,SPDE,24AUG16:14:50:45,15MAY17:11:05:11,0,NONE,DATA,2,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_RX_2014,,,SOURCE,2,5,3,Data Source,,0,0,,0,0,0,55,169727579,SPDE,24AUG16:14:50:45,15MAY17:11:05:11,0,NONE,DATA,2,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_RX_2014,,,STRENGTH,2,30,9,,,0,0,,0,0,0,121,169727579,SPDE,24AUG16:14:50:45,15MAY17:11:05:11,0,NONE,DATA,2,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
